Soil Type,Nitrogen,Phosphorus,Potassium,Soil Moisture,Humidity,Temparature,Crop Type,Fertilizer Name
Red,80,55,55,70.5,60,30,Wheat,19:19:19 NPK
Red,60,60,60,60,50,15,Wheat,19:19:19 NPK
Red,65,60,60,60,50,15,Wheat,19:19:19 NPK
Red,70,60,60,60,50,15,Wheat,19:19:19 NPK
Red,75,60,60,60,50,15,Wheat,19:19:19 NPK
Red,80,60,60,60,50,15,Wheat,19:19:19 NPK
Red,60,40,45,60.5,60,20,Wheat,Urea
Red,65,40,45,60.5,60,20,Wheat,Urea
Red,70,40,45,60.5,60,20,Wheat,Urea
Red,75,40,45,60.5,60,20,Wheat,Urea
Red,80,40,45,60.5,60,20,Wheat,Urea
Red,60,45,50,70,50,25,Wheat,Urea
Red,65,45,50,70,50,25,Wheat,Urea
Red,70,45,50,70,50,25,Wheat,Urea
Red,75,45,50,70,50,25,Wheat,Urea
Red,80,45,50,70,50,25,Wheat,Urea
Red,60,50,55,70.5,60,30,Wheat,Urea
Red,65,50,55,70.5,60,30,Wheat,Urea
Red,70,50,55,70.5,60,30,Wheat,Urea
Red,75,50,55,70.5,60,30,Wheat,Urea
Red,80,50,55,70.5,60,30,Wheat,Urea
Red,60,55,60,60,50,15,Wheat,Urea
Red,65,55,60,60,50,15,Wheat,Urea
Red,70,55,60,60,50,15,Wheat,Urea
Red,75,55,60,60,50,15,Wheat,Urea
Red,80,55,60,60,50,15,Wheat,Urea
Red,60,60,40,60.5,60,20,Wheat,Urea
Red,65,60,40,60.5,60,20,Wheat,Urea
Red,70,60,40,60.5,60,20,Wheat,Urea
Red,75,60,40,60.5,60,20,Wheat,Urea
Red,80,60,40,60.5,60,20,Wheat,Urea
Red,60,40,50,70,50,25,Wheat,19:19:19 NPK
Red,65,40,50,70,50,25,Wheat,19:19:19 NPK
Red,70,40,50,70,50,25,Wheat,19:19:19 NPK
Red,75,40,50,70,50,25,Wheat,19:19:19 NPK
Red,80,40,50,70,50,25,Wheat,19:19:19 NPK
Red,60,45,55,70.5,60,30,Wheat,19:19:19 NPK
Red,65,45,55,70.5,60,30,Wheat,19:19:19 NPK
Red,70,45,55,70.5,60,30,Wheat,19:19:19 NPK
Red,75,45,55,70.5,60,30,Wheat,19:19:19 NPK
Red,80,45,55,70.5,60,30,Wheat,19:19:19 NPK
Red,60,50,60,60,50,15,Wheat,19:19:19 NPK
Red,65,50,60,60,50,15,Wheat,19:19:19 NPK
Red,70,50,60,60,50,15,Wheat,19:19:19 NPK
Red,75,50,60,60,50,15,Wheat,19:19:19 NPK
Red,80,50,60,60,50,15,Wheat,19:19:19 NPK
Red,60,55,40,60.5,60,20,Wheat,19:19:19 NPK
Red,65,55,40,60.5,60,20,Wheat,19:19:19 NPK
Red,70,55,40,60.5,60,20,Wheat,19:19:19 NPK
Red,75,55,40,60.5,60,20,Wheat,19:19:19 NPK
Red,80,55,40,60.5,60,20,Wheat,19:19:19 NPK
Red,60,60,45,70,50,25,Wheat,19:19:19 NPK
Red,65,60,45,70,50,25,Wheat,19:19:19 NPK
Red,70,60,45,70,50,25,Wheat,19:19:19 NPK
Red,75,60,45,70,50,25,Wheat,19:19:19 NPK
Red,80,60,45,70,50,25,Wheat,19:19:19 NPK
Red,60,40,55,70.5,60,30,Wheat,Urea
Red,65,40,55,70.5,60,30,Wheat,Urea
Red,70,40,55,70.5,60,30,Wheat,Urea
Red,75,40,55,70.5,60,30,Wheat,Urea
Red,80,40,55,70.5,60,30,Wheat,Urea
Red,60,45,60,60,50,15,Wheat,Urea
Red,65,45,60,60,50,15,Wheat,Urea
Red,70,45,60,60,50,15,Wheat,Urea
Red,75,45,60,60,50,15,Wheat,Urea
Red,80,45,60,60,50,15,Wheat,Urea
Red,60,50,40,60.5,60,20,Wheat,Urea
Red,65,50,40,60.5,60,20,Wheat,Urea
Red,70,50,40,60.5,60,20,Wheat,Urea
Red,75,50,40,60.5,60,20,Wheat,Urea
Red,80,50,40,60.5,60,20,Wheat,Urea
Red,60,55,45,70,50,25,Wheat,Urea
Red,65,55,45,70,50,25,Wheat,Urea
Red,70,55,45,70,50,25,Wheat,Urea
Red,75,55,45,70,50,25,Wheat,Urea
Red,80,55,45,70,50,25,Wheat,Urea
Red,60,60,50,70.5,60,30,Wheat,Urea
Red,65,60,50,70.5,60,30,Wheat,Urea
Red,70,60,50,70.5,60,30,Wheat,Urea
Red,75,60,50,70.5,60,30,Wheat,Urea
Red,80,60,50,70.5,60,30,Wheat,Urea
Red,60,40,60,60,50,15,Wheat,19:19:19 NPK
Red,65,40,60,60,50,15,Wheat,19:19:19 NPK
Red,70,40,60,60,50,15,Wheat,19:19:19 NPK
Red,75,40,60,60,50,15,Wheat,19:19:19 NPK
Red,80,40,60,60,50,15,Wheat,19:19:19 NPK
Red,60,45,40,60.5,60,20,Wheat,19:19:19 NPK
Red,65,45,40,60.5,60,20,Wheat,19:19:19 NPK
Red,70,45,40,60.5,60,20,Wheat,19:19:19 NPK
Red,75,45,40,60.5,60,20,Wheat,19:19:19 NPK
Red,80,45,40,60.5,60,20,Wheat,19:19:19 NPK
Red,60,50,45,70,50,25,Wheat,19:19:19 NPK
Red,65,50,45,70,50,25,Wheat,19:19:19 NPK
Red,70,50,45,70,50,25,Wheat,19:19:19 NPK
Red,75,50,45,70,50,25,Wheat,19:19:19 NPK
Red,80,50,45,70,50,25,Wheat,19:19:19 NPK
Red,60,55,50,70.5,60,30,Wheat,19:19:19 NPK
Red,65,55,50,70.5,60,30,Wheat,19:19:19 NPK
Red,70,55,50,70.5,60,30,Wheat,19:19:19 NPK
Red,75,55,50,70.5,60,30,Wheat,19:19:19 NPK
Red,80,55,50,70.5,60,30,Wheat,19:19:19 NPK
Red,60,60,55,60,50,15,Wheat,19:19:19 NPK
Red,65,60,55,60,50,15,Wheat,19:19:19 NPK
Red,70,60,55,60,50,15,Wheat,19:19:19 NPK
Red,75,60,55,60,50,15,Wheat,19:19:19 NPK
Red,80,60,55,60,50,15,Wheat,19:19:19 NPK
Black,120,60,60,60.5,100,20,Sugarcane,Urea
Black,125,60,60,60.5,100,20,Sugarcane,Urea
Black,13,60,60,60.5,100,20,Sugarcane,Urea
Black,135,60,60,60.5,100,20,Sugarcane,Urea
Black,14,60,60,60.5,100,20,Sugarcane,Urea
Black,145,60,60,60.5,100,20,Sugarcane,Urea
Black,15,60,60,60.5,100,20,Sugarcane,Urea
Black,120,65,65,70,100,25,Sugarcane,Urea
Black,125,65,65,70,100,25,Sugarcane,Urea
Black,13,65,65,70,100,25,Sugarcane,Urea
Black,135,65,65,70,100,25,Sugarcane,Urea
Black,14,65,65,70,100,25,Sugarcane,Urea
Black,145,65,65,70,100,25,Sugarcane,Urea
Black,15,65,65,70,100,25,Sugarcane,Urea
Black,120,70,70,70.5,100,30,Sugarcane,Urea
Black,125,70,70,70.5,100,30,Sugarcane,Urea
Black,13,70,70,70.5,100,30,Sugarcane,Urea
Black,135,70,70,70.5,100,30,Sugarcane,Urea
Black,14,70,70,70.5,100,30,Sugarcane,Urea
Black,145,70,70,70.5,100,30,Sugarcane,Urea
Black,15,70,70,70.5,100,30,Sugarcane,Urea
Black,120,75,75,80,100,35,Sugarcane,Urea
Black,125,75,75,80,100,35,Sugarcane,Urea
Black,13,75,75,80,100,35,Sugarcane,Urea
Black,135,75,75,80,100,35,Sugarcane,Urea
Black,14,75,75,80,100,35,Sugarcane,Urea
Black,145,75,75,80,100,35,Sugarcane,Urea
Black,15,75,75,80,100,35,Sugarcane,Urea
Black,120,80,80,80.5,100,20,Sugarcane,Urea
Black,125,80,80,80.5,100,20,Sugarcane,Urea
Black,13,80,80,80.5,100,20,Sugarcane,Urea
Black,135,80,80,80.5,100,20,Sugarcane,Urea
Black,14,80,80,80.5,100,20,Sugarcane,Urea
Black,145,80,80,80.5,100,20,Sugarcane,Urea
Black,15,80,80,80.5,100,20,Sugarcane,DAP
Black,120,60,65,60.5,100,25,Sugarcane,DAP
Black,125,60,65,60.5,100,25,Sugarcane,DAP
Black,13,60,65,60.5,100,25,Sugarcane,DAP
Black,135,60,65,60.5,100,25,Sugarcane,DAP
Black,14,60,65,60.5,100,25,Sugarcane,DAP
Black,145,60,65,60.5,100,25,Sugarcane,DAP
Black,15,60,65,60.5,100,25,Sugarcane,DAP
Black,120,65,70,70,100,30,Sugarcane,DAP
Black,125,65,70,70,100,30,Sugarcane,DAP
Black,13,65,70,70,100,30,Sugarcane,DAP
Black,135,65,70,70,100,30,Sugarcane,DAP
Black,14,65,70,70,100,30,Sugarcane,DAP
Black,145,65,70,70,100,30,Sugarcane,DAP
Black,15,65,70,70,100,30,Sugarcane,DAP
Black,120,70,75,70.5,100,35,Sugarcane,DAP
Black,125,70,75,70.5,100,35,Sugarcane,DAP
Black,13,70,75,70.5,100,35,Sugarcane,DAP
Black,135,70,75,70.5,100,35,Sugarcane,DAP
Black,14,70,75,70.5,100,35,Sugarcane,DAP
Black,145,70,75,70.5,100,35,Sugarcane,DAP
Black,15,70,75,70.5,100,35,Sugarcane,DAP
Black,120,75,80,80,100,20,Sugarcane,DAP
Black,125,75,80,80,100,20,Sugarcane,DAP
Black,13,75,80,80,100,20,Sugarcane,DAP
Black,135,75,80,80,100,20,Sugarcane,DAP
Black,14,75,80,80,100,20,Sugarcane,DAP
Black,145,75,80,80,100,20,Sugarcane,DAP
Black,15,75,80,80,100,20,Sugarcane,DAP
Black,120,80,60,80.5,100,25,Sugarcane,DAP
Black,125,80,60,80.5,100,25,Sugarcane,DAP
Black,13,80,60,80.5,100,25,Sugarcane,DAP
Black,135,80,60,80.5,100,25,Sugarcane,DAP
Black,14,80,60,80.5,100,25,Sugarcane,DAP
Black,145,80,60,80.5,100,25,Sugarcane,DAP
Black,15,80,60,80.5,100,25,Sugarcane,DAP
Black,120,60,70,60.5,100,30,Sugarcane,MOP
Black,125,60,70,60.5,100,30,Sugarcane,MOP
Black,13,60,70,60.5,100,30,Sugarcane,MOP
Black,135,60,70,60.5,100,30,Sugarcane,MOP
Black,14,60,70,60.5,100,30,Sugarcane,MOP
Black,145,60,70,60.5,100,30,Sugarcane,MOP
Black,15,60,70,60.5,100,30,Sugarcane,MOP
Black,120,65,75,70,100,35,Sugarcane,MOP
Black,125,65,75,70,100,35,Sugarcane,MOP
Black,13,65,75,70,100,35,Sugarcane,MOP
Black,135,65,75,70,100,35,Sugarcane,MOP
Black,14,65,75,70,100,35,Sugarcane,MOP
Black,145,65,75,70,100,35,Sugarcane,MOP
Black,15,65,75,70,100,35,Sugarcane,MOP
Black,120,70,80,70.5,100,20,Sugarcane,MOP
Black,125,70,80,70.5,100,20,Sugarcane,MOP
Black,13,70,80,70.5,100,20,Sugarcane,MOP
Black,135,70,80,70.5,100,20,Sugarcane,MOP
Black,14,70,80,70.5,100,20,Sugarcane,MOP
Black,145,70,80,70.5,100,20,Sugarcane,MOP
Black,15,70,80,70.5,100,20,Sugarcane,MOP
Black,120,75,60,80,100,25,Sugarcane,MOP
Black,125,75,60,80,100,25,Sugarcane,MOP
Black,13,75,60,80,100,25,Sugarcane,MOP
Black,135,75,60,80,100,25,Sugarcane,MOP
Black,14,75,60,80,100,25,Sugarcane,MOP
Black,145,75,60,80,100,25,Sugarcane,MOP
Black,15,75,60,80,100,25,Sugarcane,MOP
Black,120,80,65,80.5,100,30,Sugarcane,MOP
Black,125,80,65,80.5,100,30,Sugarcane,MOP
Black,13,80,65,80.5,100,30,Sugarcane,MOP
Black,135,80,65,80.5,100,30,Sugarcane,MOP
Black,14,80,65,80.5,100,30,Sugarcane,MOP
Black,145,80,65,80.5,100,30,Sugarcane,MOP
Black,15,80,65,80.5,100,30,Sugarcane,MOP
Black,120,60,75,60.5,100,35,Sugarcane,MOP
Black,125,60,75,60.5,100,35,Sugarcane,MOP
Black,13,60,75,60.5,100,35,Sugarcane,MOP
Black,135,60,75,60.5,100,35,Sugarcane,MOP
Black,14,60,75,60.5,100,35,Sugarcane,MOP
Black,145,60,75,60.5,100,35,Sugarcane,MOP
Black,15,60,75,60.5,100,35,Sugarcane,MOP
Black,120,65,80,70,100,20,Sugarcane,MOP
Black,125,65,80,70,100,20,Sugarcane,MOP
Black,13,65,80,70,100,20,Sugarcane,MOP
Black,135,65,80,70,100,20,Sugarcane,MOP
Black,14,65,80,70,100,20,Sugarcane,MOP
Black,145,65,80,70,100,20,Sugarcane,MOP
Black,15,65,80,70,100,20,Sugarcane,MOP
Black,120,70,60,70.5,100,25,Sugarcane,MOP
Black,125,70,60,70.5,100,25,Sugarcane,MOP
Black,13,70,60,70.5,100,25,Sugarcane,MOP
Black,135,70,60,70.5,100,25,Sugarcane,MOP
Black,14,70,60,70.5,100,25,Sugarcane,MOP
Black,145,70,60,70.5,100,25,Sugarcane,MOP
Black,15,70,60,70.5,100,25,Sugarcane,MOP
Black,120,75,65,80,100,30,Sugarcane,MOP
Black,125,75,65,80,100,30,Sugarcane,MOP
Black,13,75,65,80,100,30,Sugarcane,MOP
Black,135,75,65,80,100,30,Sugarcane,MOP
Black,14,75,65,80,100,30,Sugarcane,MOP
Black,145,75,65,80,100,30,Sugarcane,MOP
Black,15,75,65,80,100,30,Sugarcane,MOP
Black,120,80,70,80.5,100,35,Sugarcane,MOP
Black,125,80,70,80.5,100,35,Sugarcane,MOP
Black,13,80,70,80.5,100,35,Sugarcane,MOP
Black,135,80,70,80.5,100,35,Sugarcane,MOP
Black,14,80,70,80.5,100,35,Sugarcane,MOP
Black,145,80,70,80.5,100,35,Sugarcane,MOP
Black,15,80,70,80.5,100,35,Sugarcane,MOP
Black,120,60,80,60.5,100,20,Sugarcane,MOP
Black,125,60,80,60.5,100,20,Sugarcane,MOP
Black,13,60,80,60.5,100,20,Sugarcane,MOP
Black,135,60,80,60.5,100,20,Sugarcane,MOP
Black,14,60,80,60.5,100,20,Sugarcane,MOP
Black,145,60,80,60.5,100,20,Sugarcane,MOP
Black,15,60,80,60.5,100,20,Sugarcane,MOP
Black,120,65,60,70,100,25,Sugarcane,MOP
Black,125,65,60,70,100,25,Sugarcane,MOP
Black,13,65,60,70,100,25,Sugarcane,MOP
Black,135,65,60,70,100,25,Sugarcane,MOP
Black,14,65,60,70,100,25,Sugarcane,MOP
Black,145,65,60,70,100,25,Sugarcane,MOP
Black,15,65,60,70,100,25,Sugarcane,MOP
Black,120,70,65,70.5,100,30,Sugarcane,MOP
Black,125,70,65,70.5,100,30,Sugarcane,MOP
Black,13,70,65,70.5,100,30,Sugarcane,MOP
Black,135,70,65,70.5,100,30,Sugarcane,MOP
Black,14,70,65,70.5,100,30,Sugarcane,MOP
Black,145,70,65,70.5,100,30,Sugarcane,MOP
Black,15,70,65,70.5,100,30,Sugarcane,MOP
Black,120,75,70,80,100,35,Sugarcane,MOP
Black,125,75,70,80,100,35,Sugarcane,MOP
Black,13,75,70,80,100,35,Sugarcane,MOP
Black,135,75,70,80,100,35,Sugarcane,MOP
Black,14,75,70,80,100,35,Sugarcane,MOP
Black,145,75,70,80,100,35,Sugarcane,MOP
Black,15,75,70,80,100,35,Sugarcane,MOP
Black,120,80,75,80.5,100,20,Sugarcane,MOP
Black,125,80,75,80.5,100,20,Sugarcane,MOP
Black,13,80,75,80.5,100,20,Sugarcane,MOP
Black,135,80,75,80.5,100,20,Sugarcane,MOP
Black,14,80,75,80.5,100,20,Sugarcane,MOP
Black,145,80,75,80.5,100,20,Sugarcane,MOP
Black,15,80,75,80.5,100,20,Sugarcane,MOP
Black,20,40,20,60,60,25,Groundnut,Chilated Micronutrient
Black,25,40,20,60,60,25,Groundnut,Chilated Micronutrient
Black,30,40,20,60,60,25,Groundnut,Chilated Micronutrient
Black,20,45,25,60.5,70,30,Groundnut,Chilated Micronutrient
Black,25,45,25,60.5,70,30,Groundnut,Chilated Micronutrient
Black,30,45,25,60.5,70,30,Groundnut,Chilated Micronutrient
Black,20,50,30,70,80,25,Groundnut,Chilated Micronutrient
Black,25,50,30,70,80,25,Groundnut,Chilated Micronutrient
Black,30,50,30,70,80,25,Groundnut,Chilated Micronutrient
Black,20,55,35,70.5,60,30,Groundnut,Chilated Micronutrient
Black,25,55,35,70.5,60,30,Groundnut,Chilated Micronutrient
Black,30,55,35,70.5,60,30,Groundnut,Chilated Micronutrient
Black,20,60,40,60,70,25,Groundnut,Chilated Micronutrient
Black,25,60,40,60,70,25,Groundnut,Chilated Micronutrient
Black,30,60,40,60,70,25,Groundnut,Chilated Micronutrient
Black,20,40,25,60.5,80,30,Groundnut,SSP
Black,25,40,25,60.5,80,30,Groundnut,SSP
Black,30,40,25,60.5,80,30,Groundnut,SSP
Black,20,45,30,70,60,25,Groundnut,SSP
Black,25,45,30,70,60,25,Groundnut,SSP
Black,30,45,30,70,60,25,Groundnut,SSP
Black,20,50,35,70.5,70,30,Groundnut,SSP
Black,25,50,35,70.5,70,30,Groundnut,SSP
Black,30,50,35,70.5,70,30,Groundnut,SSP
Black,20,55,40,60.5,80,25,Groundnut,SSP
Black,25,55,40,60.5,80,25,Groundnut,SSP
Black,30,55,40,60.5,80,25,Groundnut,SSP
Black,20,60,20,70,60,30,Groundnut,SSP
Black,25,60,20,70,60,30,Groundnut,SSP
Black,30,60,20,70,60,30,Groundnut,SSP
Black,20,40,30,70.5,70,25,Groundnut,Chilated Micronutrient
Black,25,40,30,70.5,70,25,Groundnut,Chilated Micronutrient
Black,30,40,30,70.5,70,25,Groundnut,Chilated Micronutrient
Black,20,45,35,60,80,30,Groundnut,Chilated Micronutrient
Black,25,45,35,60,80,30,Groundnut,Chilated Micronutrient
Black,30,45,35,60,80,30,Groundnut,Chilated Micronutrient
Black,20,50,40,70,60,25,Groundnut,Chilated Micronutrient
Black,25,50,40,70,60,25,Groundnut,Chilated Micronutrient
Black,30,50,40,70,60,25,Groundnut,Chilated Micronutrient
Black,20,55,20,70.5,70,30,Groundnut,Chilated Micronutrient
Black,25,55,20,70.5,70,30,Groundnut,Chilated Micronutrient
Black,30,55,20,70.5,70,30,Groundnut,Chilated Micronutrient
Black,20,60,25,60,80,25,Groundnut,Chilated Micronutrient
Black,25,60,25,60,80,25,Groundnut,Chilated Micronutrient
Black,30,60,25,60,80,25,Groundnut,Chilated Micronutrient
Black,20,40,35,60.5,60,30,Groundnut,SSP
Black,25,40,35,60.5,60,30,Groundnut,SSP
Black,30,40,35,60.5,60,30,Groundnut,SSP
Black,20,45,40,70.5,70,25,Groundnut,SSP
Black,25,45,40,70.5,70,25,Groundnut,SSP
Black,30,45,40,70.5,70,25,Groundnut,SSP
Black,20,50,20,60,80,30,Groundnut,SSP
Black,25,50,20,60,80,30,Groundnut,SSP
Black,30,50,20,60,80,30,Groundnut,SSP
Black,20,55,25,60.5,60,25,Groundnut,SSP
Black,25,55,25,60.5,60,25,Groundnut,SSP
Black,30,55,25,60.5,60,25,Groundnut,SSP
Black,20,60,30,70,70,30,Groundnut,SSP
Black,25,60,30,70,70,30,Groundnut,SSP
Black,30,60,30,70,70,30,Groundnut,SSP
Black,20,40,40,60,80,25,Groundnut,Chilated Micronutrient
Black,25,40,40,60,80,25,Groundnut,Chilated Micronutrient
Black,30,40,40,60,80,25,Groundnut,Chilated Micronutrient
Black,20,45,20,60.5,60,30,Groundnut,Chilated Micronutrient
Black,25,45,20,60.5,60,30,Groundnut,Chilated Micronutrient
Black,30,45,20,60.5,60,30,Groundnut,Chilated Micronutrient
Black,20,50,25,70.5,70,25,Groundnut,Chilated Micronutrient
Black,25,50,25,70.5,70,25,Groundnut,Chilated Micronutrient
Black,30,50,25,70.5,70,25,Groundnut,Chilated Micronutrient
Black,20,55,30,60,80,30,Groundnut,Chilated Micronutrient
Black,25,55,30,60,80,30,Groundnut,Chilated Micronutrient
Black,30,55,30,60,80,30,Groundnut,Chilated Micronutrient
Black,20,60,35,60.5,60,20,Groundnut,Chilated Micronutrient
Black,25,60,35,60.5,60,20,Groundnut,Chilated Micronutrient
Black,30,60,35,60.5,60,20,Groundnut,Chilated Micronutrient
Black,40,30,20,60,30,20,Soybean,Urea
Black,45,30,20,60,30,20,Soybean,Urea
Black,50,30,20,60,30,20,Soybean,Urea
Black,55,30,20,60,30,20,Soybean,Urea
Black,60,30,20,60,30,20,Soybean,Urea
Black,40,35,25,60.5,40,25,Soybean,Urea
Black,45,35,25,60.5,40,25,Soybean,Urea
Black,50,35,25,60.5,40,25,Soybean,Urea
Black,55,35,25,60.5,40,25,Soybean,Urea
Black,60,35,25,60.5,40,25,Soybean,Urea
Black,40,40,30,70,30,30,Soybean,Urea
Black,45,40,30,70,30,30,Soybean,Urea
Black,50,40,30,70,30,30,Soybean,Urea
Black,55,40,30,70,30,30,Soybean,Urea
Black,60,40,30,70,30,30,Soybean,Urea
Black,40,30,25,60,40,20,Soybean,20:20:20 NPK
Black,45,30,25,60,40,20,Soybean,20:20:20 NPK
Black,50,30,25,60,40,20,Soybean,20:20:20 NPK
Black,55,30,25,60,40,20,Soybean,20:20:20 NPK
Black,60,30,25,60,40,20,Soybean,20:20:20 NPK
Black,40,35,30,60.5,30,25,Soybean,20:20:20 NPK
Black,45,35,30,60.5,30,25,Soybean,20:20:20 NPK
Black,50,35,30,60.5,30,25,Soybean,20:20:20 NPK
Black,55,35,30,60.5,30,25,Soybean,20:20:20 NPK
Black,60,35,30,60.5,30,25,Soybean,20:20:20 NPK
Black,40,40,20,70,40,30,Soybean,20:20:20 NPK
Black,45,40,20,70,40,30,Soybean,20:20:20 NPK
Black,50,40,20,70,40,30,Soybean,20:20:20 NPK
Black,55,40,20,70,40,30,Soybean,20:20:20 NPK
Black,60,40,20,70,40,30,Soybean,20:20:20 NPK
Black,40,30,30,60,30,20,Soybean,SSP
Black,45,30,30,60,30,20,Soybean,SSP
Black,50,30,30,60,30,20,Soybean,SSP
Black,55,30,30,60,30,20,Soybean,SSP
Black,60,30,30,60,30,20,Soybean,SSP
Black,40,35,20,60.5,40,25,Soybean,SSP
Black,45,35,20,60.5,40,25,Soybean,SSP
Black,50,35,20,60.5,40,25,Soybean,SSP
Black,55,35,20,60.5,40,25,Soybean,SSP
Black,60,35,20,60.5,40,25,Soybean,SSP
Black,40,40,25,70,30,30,Soybean,SSP
Black,45,40,25,70,30,30,Soybean,SSP
Black,50,40,25,70,30,30,Soybean,SSP
Black,55,40,25,70,30,30,Soybean,SSP
Black,60,40,25,70,30,30,Soybean,SSP
Black,20,40,20,60,70,25,Gram,DAP
Black,25,40,20,60,70,25,Gram,DAP
Black,30,40,20,60,70,25,Gram,DAP
Black,20,45,25,60.5,80,30,Gram,DAP
Black,25,45,25,60.5,80,30,Gram,DAP
Black,30,45,25,60.5,80,30,Gram,DAP
Black,20,50,30,70,70,35,Gram,DAP
Black,25,50,30,70,70,35,Gram,DAP
Black,30,50,30,70,70,35,Gram,DAP
Black,20,40,25,60,80,25,Gram,MOP
Black,25,40,25,60,80,25,Gram,MOP
Black,30,40,25,60,80,25,Gram,MOP
Black,20,45,30,60.5,70,30,Gram,MOP
Black,25,45,30,60.5,70,30,Gram,MOP
Black,30,45,30,60.5,70,30,Gram,MOP
Black,20,50,20,70,80,35,Gram,MOP
Black,25,50,20,70,80,35,Gram,MOP
Black,30,50,20,70,80,35,Gram,MOP
Black,20,40,30,60,70,25,Gram,DAP
Black,25,40,30,60,70,25,Gram,DAP
Black,30,40,30,60,70,25,Gram,DAP
Black,20,45,20,60.5,80,30,Gram,DAP
Black,25,45,20,60.5,80,30,Gram,DAP
Black,30,45,20,60.5,80,30,Gram,DAP
Black,20,50,25,70,70,35,Gram,DAP
Black,25,50,25,70,70,35,Gram,DAP
Black,30,50,25,70,70,35,Gram,DAP
Red,30,20,20,60,50,25,Tur,Urea
Red,35,20,20,60,50,25,Tur,Urea
Red,40,20,20,60,50,25,Tur,Urea
Red,30,25,25,60.5,60,30,Tur,Urea
Red,35,25,25,60.5,60,30,Tur,Urea
Red,40,25,25,60.5,60,30,Tur,Urea
Red,30,30,20,70,50,35,Tur,Urea
Red,35,30,20,70,50,35,Tur,Urea
Red,40,30,20,70,50,35,Tur,Urea
Red,30,20,25,60,60,25,Tur,MOP
Red,35,20,25,60,60,25,Tur,MOP
Red,40,20,25,60,60,25,Tur,MOP
Red,30,25,20,60.5,50,30,Tur,MOP
Red,35,25,20,60.5,50,30,Tur,MOP
Red,40,25,20,60.5,50,30,Tur,MOP
Red,30,30,25,70,60,35,Tur,MOP
Red,35,30,25,70,60,35,Tur,MOP
Red,40,30,25,70,60,35,Tur,MOP
Black,60,30,20,60.5,40,25,Urad,Urea
Black,65,30,20,60.5,40,25,Urad,Urea
Black,70,30,20,60.5,40,25,Urad,Urea
Black,75,30,20,60.5,40,25,Urad,Urea
Black,80,30,20,60.5,40,25,Urad,Urea
Black,60,35,25,70,50,30,Urad,Urea
Black,65,35,25,70,50,30,Urad,Urea
Black,70,35,25,70,50,30,Urad,Urea
Black,75,35,25,70,50,30,Urad,Urea
Black,80,35,25,70,50,30,Urad,Urea
Black,60,40,30,70.5,60,25,Urad,Urea
Black,65,40,30,70.5,60,25,Urad,Urea
Black,70,40,30,70.5,60,25,Urad,Urea
Black,75,40,30,70.5,60,25,Urad,Urea
Black,80,40,30,70.5,60,25,Urad,Urea
Black,60,30,25,60.5,40,30,Urad,SSP
Black,65,30,25,60.5,40,30,Urad,SSP
Black,70,30,25,60.5,40,30,Urad,SSP
Black,75,30,25,60.5,40,30,Urad,SSP
Black,80,30,25,60.5,40,30,Urad,SSP
Black,60,35,30,70,50,25,Urad,SSP
Black,65,35,30,70,50,25,Urad,SSP
Black,70,35,30,70,50,25,Urad,SSP
Black,75,35,30,70,50,25,Urad,SSP
Black,80,35,30,70,50,25,Urad,SSP
Black,60,40,20,70.5,60,30,Urad,SSP
Black,65,40,20,70.5,60,30,Urad,SSP
Black,70,40,20,70.5,60,30,Urad,SSP
Black,75,40,20,70.5,60,30,Urad,SSP
Black,80,40,20,70.5,60,30,Urad,SSP
Black,60,30,30,60.5,40,25,Urad,DAP
Black,65,30,30,60.5,40,25,Urad,DAP
Black,70,30,30,60.5,40,25,Urad,DAP
Black,75,30,30,60.5,40,25,Urad,DAP
Black,80,30,30,60.5,40,25,Urad,DAP
Black,60,35,20,70,50,30,Urad,DAP
Black,65,35,20,70,50,30,Urad,DAP
Black,70,35,20,70,50,30,Urad,DAP
Black,75,35,20,70,50,30,Urad,DAP
Black,80,35,20,70,50,30,Urad,DAP
Black,60,40,25,70.5,60,25,Urad,DAP
Black,65,40,25,70.5,60,25,Urad,DAP
Black,70,40,25,70.5,60,25,Urad,DAP
Black,75,40,25,70.5,60,25,Urad,DAP
Black,80,40,25,70.5,60,25,Urad,DAP
Black,60,30,20,60,50,25,Moong,MOP
Black,65,30,20,60,50,25,Moong,MOP
Black,70,30,20,60,50,25,Moong,MOP
Black,75,30,20,60,50,25,Moong,MOP
Black,80,30,20,60,50,25,Moong,MOP
Black,60,35,25,60.5,60,30,Moong,MOP
Black,65,35,25,60.5,60,30,Moong,MOP
Black,70,35,25,60.5,60,30,Moong,MOP
Black,75,35,25,60.5,60,30,Moong,MOP
Black,80,35,25,60.5,60,30,Moong,MOP
Black,60,40,30,70,70,35,Moong,MOP
Black,65,40,30,70,70,35,Moong,MOP
Black,70,40,30,70,70,35,Moong,MOP
Black,75,40,30,70,70,35,Moong,MOP
Black,80,40,30,70,70,35,Moong,MOP
Black,60,30,25,60,50,25,Moong,Urea
Black,65,30,25,60,50,25,Moong,Urea
Black,70,30,25,60,50,25,Moong,Urea
Black,75,30,25,60,50,25,Moong,Urea
Black,80,30,25,60,50,25,Moong,Urea
Black,60,35,30,60.5,60,30,Moong,Urea
Black,65,35,30,60.5,60,30,Moong,Urea
Black,70,35,30,60.5,60,30,Moong,Urea
Black,75,35,30,60.5,60,30,Moong,Urea
